,ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
17563,1554224204,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
173359,1556129723,192.168.1.30,23,192.168.1.184,23,tcp,-,1.6e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
139141,1554313586,2405:6e00:10ce:2c00:8520:4eba:6770:702a,53864,2606:2800:147:120f:30c:1ba0:fc6:3000,80,tcp,-,0.0,0,0,S0,0,1,72,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
312018,1556286901,192.168.1.31,39838,192.168.1.190,80,tcp,http,0.0038280000000000002,152,3558,SF,0,5,420,7,3930,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
426994,1556425404,192.168.1.33,35235,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
19255,1554225549,fe80::20c:29ff:feee:e07a,135,fe80::a691:b1ff:fe1e:5790,136,icmp,-,0.0031579999999999998,24,16,OTH,0,1,72,1,64,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
202803,1556173255,192.168.1.31,48236,52.59.177.21,80,tcp,http,3.2971519999999996,238,12183,SF,0,5,506,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
219169,1556203791,192.168.1.30,34348,192.168.1.190,80,tcp,-,5e-06,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
313429,1556286974,192.168.1.79,52487,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
140587,1554314730,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
264030,1556252953,192.168.1.180,123,27.124.125.252,123,udp,-,0.066846,48,48,SF,0,1,76,1,76,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
234770,1556248267,172.17.0.3,59508,192.168.1.190,53,udp,dns,0.000726,0,922,SHR,0,0,0,2,978,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
254310,1556250454,192.168.1.190,61280,203.119.95.53,53,udp,dns,0.033937,55,343,SF,0,1,83,1,371,176.11.227.61.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
434891,1556426980,192.168.1.37,46103,192.168.1.193,445,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
38698,1554244608,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
188512,1556130379,192.168.1.30,89,192.168.1.190,89,tcp,-,1.4000000000000001e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
397509,1556358615,192.168.1.79,37672,192.168.1.195,58025,udp,-,0.0,0,0,S0,0,1,350,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
233537,1556248194,192.168.1.180,43540,192.0.32.59,43,tcp,-,0.360583,18,540,SF,0,5,286,5,808,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
413896,1556423502,192.168.1.180,53328,202.158.214.106,80,tcp,-,0.0,0,0,OTH,0,0,0,1,1500,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
313177,1556286960,192.168.1.31,40822,192.168.1.190,80,tcp,http,0.0017699999999999999,155,651,SF,0,5,423,5,919,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
351273,1556331412,192.168.1.79,39237,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
222157,1556203805,192.168.1.30,38430,192.168.1.1,53,udp,dns,5e-06,58,58,SF,0,1,86,1,86,testphp.vulnweb.com/listproducts.php.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
31965,1554237679,192.168.1.133,5353,224.0.0.251,5353,udp,dns,0.957359,122,0,S0,0,2,178,0,0,_233637de._sub._googlecast._tcp.local,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
398416,1556359315,192.168.1.79,48735,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
106433,1554289101,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
107403,1554289605,192.168.1.79,39016,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
345031,1556326209,192.168.1.6,50341,239.255.255.250,1900,udp,-,0.6119760000000001,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
365912,1556340881,192.168.1.32,34482,18.194.169.124,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
144096,1554317816,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
272350,1556260734,192.168.1.190,24009,163.28.1.10,53,udp,dns,0.15607100000000002,42,320,SF,0,1,70,1,348,ans3.hinet.tw,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
61386,1554262638,192.168.1.190,53390,208.84.2.53,53,udp,dns,0.038007,0,55,SHR,0,0,0,1,83,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
373021,1556340916,192.168.1.32,37344,52.28.231.150,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
55152,1554258731,192.168.1.79,33580,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
425347,1556425223,192.168.1.37,4444,192.168.1.193,49218,tcp,-,0.0,0,0,OTH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
294080,1556262237,192.168.1.190,3,199.180.180.63,3,icmp,-,129.68235900000002,14064,0,OTH,0,36,15072,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
40916,1554246978,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
278685,1556260865,192.168.1.190,42642,203.119.86.101,53,udp,dns,0.024017,49,529,SF,0,1,77,1,557,119.187.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
53326,1554257571,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
68680,1554267329,192.168.1.152,34071,192.168.1.190,53,udp,dns,7.099999999999999e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
410673,1556423444,192.168.1.79,7678,192.168.1.195,49685,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
274746,1556260779,192.168.1.190,43949,120.124.103.2,53,udp,dns,0.15861,57,57,SF,0,1,85,1,85,245.187.124.120.in-addr.arpa,1,12,5,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
140438,1554314595,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
160234,1556021658,192.168.1.31,38139,192.168.1.49,2608,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
122068,1554299171,192.168.1.152,53593,192.168.1.190,53,udp,dns,5.9e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
291265,1556261559,122.152.168.186,13091,192.168.1.190,80,tcp,-,0.0,0,0,S0,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
14668,1554222050,192.168.1.195,62454,192.168.1.190,53,udp,dns,0.0,0,0,S0,0,1,77,0,0,settings-win.data.microsoft.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
218066,1556203788,192.168.1.30,32930,192.168.1.190,80,tcp,-,0.001312,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
455530,1556441678,192.168.1.193,49937,192.168.1.37,8080,tcp,-,0.00016299999999999998,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
245850,1556249326,192.168.1.180,54426,192.168.1.190,53,udp,dns,0.000769,38,313,SF,0,1,66,1,341,ua.whois-servers.net,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
304132,1556286472,192.168.1.31,39368,192.168.1.195,80,tcp,http,0.006288,155,978,SF,0,5,375,4,1150,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
446447,1556439534,192.168.1.193,49568,192.168.1.37,8080,tcp,-,0.000164,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
195610,1556172736,192.168.1.31,50810,176.28.50.165,80,tcp,http,0.649282,233,2496,SF,0,6,553,6,2816,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
59109,1554261275,192.168.1.79,58887,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
430647,1556425794,192.168.1.33,38515,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,184,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
173335,1556129722,192.168.1.30,23,192.168.1.194,23,tcp,-,0.0004,0,0,RSTO,0,2,80,1,44,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
171340,1556129668,192.168.1.30,16,192.168.1.194,16,tcp,-,2e-06,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
123512,1554300547,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
97325,1554284097,192.168.1.6,40151,239.255.255.250,1900,udp,-,0.62432,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
445552,1556439323,192.168.1.193,49536,192.168.1.33,80,tcp,-,0.000157,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
69639,1554267895,192.168.1.250,5353,224.0.0.251,5353,udp,dns,3.465812,224,0,S0,0,2,280,0,0,_sleep-proxy._udp.local,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
4320,1554204668,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
49007,1554254652,192.168.1.190,36092,193.221.113.53,53,udp,dns,0.057662,0,116,SHR,0,0,0,1,144,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
185925,1556130272,192.168.1.30,78,176.28.50.165,78,tcp,-,0.029555,0,0,REJ,0,2,80,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
14123,1554221591,192.168.1.152,47290,52.40.98.101,443,tcp,-,0.212585,0,31,OTH,0,0,0,2,135,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
364108,1556340875,192.168.1.32,43696,18.194.169.124,80,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
65228,1554265257,192.168.1.79,54541,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
148004,1554320897,192.168.1.152,40348,192.168.1.190,53,udp,dns,0.000398,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
160411,1556021663,192.168.1.32,35482,192.168.1.133,34571,tcp,-,0.8046,0,0,REJ,0,1,44,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
331586,1556295673,192.168.1.195,60748,192.168.1.1,41952,tcp,http,0.84019,383,3882,SF,0,9,755,12,4374,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
252986,1556250394,192.168.1.180,53414,192.168.1.190,53,udp,dns,0.000731,44,169,SF,0,1,72,1,197,whois.networksolutions.com,1,1,0,F,T,T,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
294504,1556262241,192.168.1.190,1659,140.153.43.44,53,udp,dns,0.0,0,0,S0,0,1,81,0,0,22.6.58.147.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
14164,1554221629,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
274624,1556260776,146.186.162.65,34035,192.168.1.194,80,tcp,-,0.0,0,0,S0,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
348266,1556328795,192.168.1.195,55086,192.168.1.79,9197,tcp,http,0.180809,207,15586,SF,0,7,511,15,17184,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
272245,1556260732,192.168.1.190,19449,204.61.216.50,53,udp,dns,0.012943999999999999,56,322,SF,0,1,84,1,350,181.32.137.159.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
372235,1556340913,192.168.1.36,35552,192.168.1.190,80,tcp,http,5.05661,2020,1123,S3,0,6,2340,4,1339,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
183978,1556130191,192.168.1.30,70,192.168.1.190,70,tcp,-,0.007227,0,0,REJ,0,9,360,9,360,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
353550,1556333296,192.168.1.195,56400,192.168.1.1,41952,tcp,http,0.013494999999999998,226,3978,SF,0,7,518,9,4350,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
21333,1554227181,192.168.1.1,138,192.168.1.255,138,udp,-,0.004093,426,0,S0,0,2,482,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
19158,1554225482,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
167875,1556021945,192.168.1.30,49503,192.168.1.49,49999,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
392622,1556354837,192.168.1.195,62178,192.168.1.1,41952,tcp,http,0.018418,226,3978,SF,0,6,478,9,4350,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
106678,1554289223,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
8361,1554212041,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
350719,1556330895,192.168.1.195,50265,192.168.1.79,9197,tcp,http,0.011159,132,3621,SF,0,5,344,7,3913,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
294634,1556262242,192.168.1.190,10944,199.71.0.63,53,udp,dns,0.0,0,0,S0,0,1,84,0,0,241.179.251.64.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
230531,1556240068,192.168.1.193,49356,192.168.1.79,9197,tcp,http,0.007745999999999999,233,39,SF,0,5,445,5,251,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
137323,1554312136,192.168.1.195,53794,111.221.29.253,443,tcp,ssl,1.189408,1267,4008,SF,2233,13,1799,9,2147,-,0,0,0,-,-,-,-,-,-,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
27289,1554233184,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
231217,1556242622,192.168.1.79,43142,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
228208,1556203849,192.168.1.31,56587,192.168.1.1,53,udp,dns,4e-06,54,54,SF,0,1,82,1,82,testphp.vulnweb.com/listproducts.php,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
44215,1554250480,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
317677,1556287206,192.168.1.30,44630,192.168.1.152,21,tcp,-,8e-06,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
218612,1556203789,192.168.1.30,33662,192.168.1.190,80,tcp,-,8e-06,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
86561,1554278162,192.168.1.79,41131,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
363659,1556340873,192.168.1.32,58318,18.194.169.124,80,tcp,-,2.011751,0,0,S0,0,2,120,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
200890,1556172912,192.168.1.30,38240,18.184.104.180,80,tcp,http,1.7611860000000001,487,12183,SF,0,5,755,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
436854,1556427198,192.168.1.193,49160,192.168.1.33,7870,tcp,-,0.0,0,0,OTH,0,1,520,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
429347,1556425546,192.168.1.33,4444,192.168.1.193,49235,tcp,-,0.0,0,0,OTH,0,1,168,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
62277,1554263322,192.168.1.152,41911,192.168.1.190,53,udp,dns,0.000479,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
271661,1556260720,192.168.1.190,36599,192.5.5.241,53,udp,dns,0.00058,37,1033,SF,0,1,65,1,1061,b.dns.pt,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
131991,1554307720,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
252332,1556250361,192.168.1.190,12651,203.119.86.101,53,udp,dns,0.023518999999999998,55,734,SF,0,1,83,1,762,224.51.139.22.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
79030,1554273333,192.168.1.190,53545,193.108.88.128,53,udp,dns,0.176905,0,96,SHR,0,0,0,1,124,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
427285,1556425443,192.168.1.33,4444,192.168.1.193,49226,tcp,-,0.0,0,0,OTH,0,1,472,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
233220,1556248191,192.168.1.190,60934,194.190.124.17,53,udp,dns,0.38745799999999997,44,599,SF,0,1,72,1,627,ns.info-link.ru,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
15204,1554222483,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
150425,1556021423,192.168.1.30,42908,192.168.1.103,2004,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
341019,1556322388,192.168.1.6,38173,239.255.255.250,1900,udp,-,0.722376,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
268256,1556259309,192.168.1.193,49542,192.168.1.1,41952,tcp,http,0.013054,254,1941,SF,0,7,546,8,2273,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
389904,1556352695,192.168.1.193,58705,239.255.255.250,1900,udp,-,76.337148,3192,0,S0,0,24,3864,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
373249,1556340916,192.168.1.32,53172,192.168.1.190,80,tcp,http,5.410403,373,523,S1,1,5,641,3,686,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
15951,1554223044,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
