,id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
38588,38589,0.617711,tcp,-,FIN,28,30,4752,3080,92.27616,31,29,59354.61719,38568.19922,7,7,22.860075,21.282068,1443.574961,38.28607,255,3001829663,1104131865,255,0.000666,0.0005269999999999999,0.000139,170,103,0,0,7,0,2,1,1,1,0,0,0,2,6,0,Normal,0
74303,74304,1.6252209999999998,tcp,http,FIN,10,8,820,1228,10.460116000000001,62,252,3632.736572,5291.587890999999,2,2,180.566111,214.42085899999998,9182.957543,295.941,255,2063862251,650705410,255,0.263969,0.124268,0.139701,82,154,1,212,2,1,1,1,1,2,0,0,1,2,2,0,Normal,0
67567,67568,1.478264,tcp,-,FIN,12,10,994,800,14.205853,254,252,4935.519043,3896.462402,3,2,130.99146000000002,153.926109,7833.498062999999,222.6765,255,2696050535,1516470270,255,0.16375599999999998,0.092922,0.07083400000000001,83,80,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
22516,22517,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,36,35,19,35,0,0,0,35,35,0,Generic,1
75957,75958,0.25314699999999996,tcp,-,CON,6,2,978,86,27.651916999999997,62,252,25755.78516,1358.894165,2,1,50.6294,0.001,2596.188123,0.0,255,2566193423,1870991144,255,0.155529,0.086815,0.068714,163,43,0,0,5,3,3,3,1,4,0,0,0,3,4,0,Normal,0
8201,8202,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,Exploits,1
59845,59846,1.703359,tcp,-,FIN,20,22,1094,6026,24.070087,62,252,4884.466309,27019.55273,6,8,89.650474,77.99885400000001,4988.033359,5613.326414,255,1367590556,2793027823,255,0.091761,0.064684,0.027076999999999997,55,274,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
56563,56564,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,4,11,0,Generic,1
65975,65976,9.415498,tcp,-,REQ,4,0,180,0,0.31862399999999996,254,0,114.70450600000001,0.0,3,0,3138.49925,0.0,4438.4955,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,37,6,32,2,2,35,0,0,0,33,35,0,Normal,0
74058,74059,0.71154,tcp,-,FIN,12,8,1002,724,26.702646,254,252,10332.518559999999,7128.201172,3,2,61.110638,86.999859,3577.220864,143.831297,255,3159972225,1065781055,255,0.159522,0.10253499999999999,0.056987,84,91,0,0,1,1,3,1,1,1,0,0,0,2,1,0,Normal,0
78581,78582,4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,3,1,1,3,0,0,0,1,9,0,Normal,0
72489,72490,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,14,2,4,5,2,11,0,0,0,5,11,0,Normal,0
69283,69284,1e-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,3,1,1,9,0,0,0,3,9,0,Normal,0
30502,30503,0.340972,tcp,-,FIN,16,18,1540,1644,96.782139,31,29,33879.61328,36437.00781,4,4,22.708067,19.991766000000002,1313.917259,36.288909999999994,255,3855154665,1730428407,255,0.001299,0.001105,0.000194,96,91,0,0,7,0,6,2,1,2,0,0,0,2,5,0,Normal,0
15491,15492,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,8,8,5,37,0,0,0,8,37,0,Generic,1
51716,51717,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,Generic,1
61364,61365,2.372744,tcp,-,FIN,10,8,2516,354,7.1647,254,252,7636.727539,1045.2033689999998,2,1,259.283222,326.129156,17353.68035,670.93275,255,81668452,2947485522,255,0.193915,0.08983,0.104085,252,44,0,0,10,1,1,1,1,1,0,0,0,2,3,0,Fuzzers,1
43699,43700,0.30771,tcp,-,FIN,10,6,484,268,48.747198,254,252,11335.34863,5823.665527,2,1,32.674556,48.535398,1814.236014,78.173016,255,1963391905,4269063687,255,0.124275,0.065022,0.059253,48,45,0,0,13,1,5,5,2,5,0,0,0,5,13,0,Fuzzers,1
1968,1969,9e-06,sdrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,1,1,1,7,0,0,0,1,7,0,Fuzzers,1
49272,49273,1.3112979999999999,tcp,ftp,FIN,64,20,68216,1026,63.296062,254,252,409676.5,5948.304688,29,4,20.372508,66.011844,1849.2645929999999,76.857219,255,819393118,3367792243,255,0.106938,0.057065,0.049873,1066,51,0,0,3,1,2,1,1,1,0,0,0,1,3,0,Fuzzers,1
3563,3564,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,3,0,Reconnaissance,1
67644,67645,1.576211,tcp,-,FIN,10,8,522,354,10.785358,254,252,2385.467529,1573.393433,2,1,172.804333,213.82414100000003,10494.15038,318.6385,255,2835172550,2761540563,255,0.179261,0.079433,0.099828,52,44,0,0,1,1,1,1,1,1,0,0,0,2,4,0,Normal,0
6754,6755,5e-06,hmp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
25338,25339,0.20824499999999999,tcp,-,FIN,54,56,3302,40550,523.421945,31,29,124507.1953,1529967.125,7,21,3.922189,3.7772,0.0,218.28261099999997,255,272179000,349726667,255,0.0006320000000000001,0.0004940000000000001,0.000138,61,724,0,0,6,0,4,1,1,1,0,0,0,1,7,0,Normal,0
41327,41328,0.765385,tcp,-,CON,6,2,998,86,9.145724000000001,62,252,8696.277344,449.447021,2,1,153.077,0.006,7877.226318000001,0.0,255,2148749158,268772397,255,0.476166,0.361175,0.11499100000000001,166,43,0,0,5,3,2,2,1,5,0,0,0,2,5,0,Normal,0
31169,31170,0.004314,tcp,http,FIN,8,10,1040,824,3940.6585159999995,31,29,1687529.0,1375985.25,2,2,0.563,0.426,37.497895,0.731665,255,2785869568,641481102,255,0.000594,0.00047599999999999997,0.000118,130,82,1,83,2,0,4,2,1,1,0,0,1,11,3,0,Normal,0
68343,68344,1.091078,tcp,http,FIN,12,8,938,1156,17.413970000000003,62,252,6305.689941,7420.184081999999,2,2,99.188911,145.024719,5708.604021,208.03090600000002,255,1659526968,1113078679,255,0.15950999999999999,0.07506399999999999,0.08444600000000001,78,145,1,157,3,1,3,2,1,4,0,0,1,3,3,0,Normal,0
36249,36250,0.15376900000000002,tcp,-,FIN,84,86,4862,77276,1099.051164,31,29,249985.3594,3973648.75,7,36,1.8486630000000002,1.803577,0.0,94.146243,255,2868528349,2928303309,255,0.000586,0.000462,0.000124,58,899,0,0,4,0,2,1,1,1,0,0,0,1,7,0,Normal,0
23581,23582,0.001083,udp,-,CON,2,2,146,178,2770.0831510000003,31,29,539242.875,657433.0625,0,0,0.011000000000000001,0.009000000000000001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,11,0,3,1,1,1,0,0,0,5,9,0,Normal,0
23039,23040,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,14,14,14,29,0,0,0,14,29,0,Generic,1
80549,80550,3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,13,1,1,7,0,0,0,4,7,0,Normal,0
54930,54931,1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,1,1,1,1,0,0,0,1,4,0,Fuzzers,1
39715,39716,0.005289,tcp,-,FIN,18,18,4232,2456,6617.508044,31,29,6045755.5,3509170.0,7,7,0.29217600000000005,0.282118,14.731986,0.353625,255,4207179622,2064910590,255,0.00063,0.000488,0.00014199999999999998,235,136,0,0,3,0,6,1,1,3,0,0,0,3,5,0,Normal,0
68941,68942,3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,3,0,0,0,1,4,0,Normal,0
6328,6329,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,Fuzzers,1
47867,47868,1.1e-05,udp,-,INT,2,0,210,0,90909.0902,254,0,76363632.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,105,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
3454,3455,9e-06,gre,-,INT,2,0,156,0,111111.1072,254,0,69333328.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,63,0,0,0,1,1,0,Exploits,1
12377,12378,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,7,10,0,0,0,7,10,0,Generic,1
29228,29229,0.006296,tcp,-,FIN,22,14,1470,1728,5559.085153,31,29,1783989.875,2039390.125,5,4,0.3148,0.43330799999999997,21.108591,0.554838,255,3350716462,1201479654,255,0.0006580000000000001,0.000535,0.000123,67,123,0,0,8,0,1,2,1,1,0,0,0,2,1,0,Normal,0
61555,61556,7.000000000000001e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
5832,5833,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
78836,78837,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.652,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
36207,36208,0.004625,udp,-,CON,4,4,568,304,1513.513494,31,29,736864.875,394378.375,0,0,1.17,1.080667,1.6440259999999998,1.521224,0,0,0,0,0.0,0.0,0.0,142,76,0,0,6,0,4,1,1,3,0,0,0,3,6,0,Normal,0
58586,58587,2.2e-05,udp,dns,INT,2,0,114,0,45454.5451,254,0,20727272.0,0.0,0,0,0.022000000000000002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,6,6,3,6,0,0,0,6,13,0,Generic,1
27993,27994,0.018624,tcp,-,FIN,16,18,1540,1644,1771.907193,31,29,620274.875,667096.1875,4,4,1.219,1.0688229999999999,74.834911,2.038878,255,435847824,2591183846,255,0.000572,0.00045,0.000122,96,91,0,0,6,0,6,6,1,6,0,0,0,8,9,0,Normal,0
43584,43585,0.40904,tcp,-,FIN,10,6,514,268,36.67123,254,252,9055.348633,4380.989746,2,1,45.341667,69.15539799999999,2337.104883,102.151266,255,2497033173,3769268245,255,0.11336199999999999,0.06325399999999999,0.050108,51,45,0,0,7,1,4,3,3,7,0,0,0,3,10,0,Normal,0
23708,23709,0.016669,tcp,-,FIN,40,42,2542,21006,4859.319821,31,29,1189753.5,9841502.0,7,14,0.418231,0.391146,28.147088,26.575590999999996,255,2742472391,2739194234,255,0.0007599999999999999,0.0006,0.00016,64,500,0,0,9,0,4,1,1,2,0,0,0,5,10,0,Normal,0
66326,66327,14.032925,tcp,-,REQ,6,0,270,0,0.35630500000000004,254,0,128.269775,0.0,5,0,2806.585,0.0,5030.8385,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,4,2,2,10,0,0,0,4,10,0,Normal,0
47132,47133,0.409213,tcp,http,FIN,10,8,758,1018,41.543157,62,252,13352.45898,17418.80078,2,2,45.468111,52.191715,2244.473227,68.86182,255,3267400358,414296190,255,0.106689,0.043084,0.063605,76,127,1,105,1,1,1,1,1,1,0,0,1,1,2,0,DoS,1
40158,40159,0.134982,tcp,-,FIN,72,74,4238,63878,1074.217265,31,29,247736.7188,3734720.0,7,30,1.8966759999999998,1.840699,97.010227,95.425046,255,3679689419,3680009807,255,0.000759,0.0006,0.00015900000000000002,59,863,0,0,13,0,1,1,1,1,0,0,0,6,3,0,Normal,0
17356,17357,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,16,16,16,35,0,0,0,17,35,0,Generic,1
45864,45865,1.034766,tcp,-,FIN,14,12,1730,1014,24.160053,254,252,12424.06543,7190.031738,4,4,74.45707900000001,88.09236700000001,3961.021062,104.137023,255,2840729503,2477473841,255,0.141587,0.06574400000000001,0.075843,124,85,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Generic,1
21971,21972,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,25,25,25,29,0,0,0,25,29,0,Generic,1
53033,53034,1.1e-05,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,5,11,0,Fuzzers,1
60676,60677,3.5e-05,udp,dns,INT,2,0,114,0,28571.42781,254,0,13028571.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,5,3,3,3,0,0,0,3,3,0,Generic,1
64480,64481,0.665883,tcp,-,FIN,10,8,564,354,25.53001,254,252,6103.174316,3724.3779299999997,2,1,73.352111,94.202141,5470.292566,136.799484,255,3676207663,89214124,255,0.050549000000000004,0.006465,0.044084,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
25215,25216,0.024442,tcp,smtp,FIN,52,42,37310,3380,3804.9258979999995,31,29,11977088.0,1080108.0,18,8,0.472333,0.582902,24.863548,1.1236629999999999,255,3122675107,3123723818,255,0.0006730000000000001,0.000537,0.000136,718,80,0,0,1,0,3,1,1,1,0,0,0,5,1,0,Normal,0
67017,67018,1.7050599999999998,tcp,-,FIN,10,8,962,354,9.970324,254,252,4063.2001950000003,1454.494263,2,1,186.92488899999998,235.56400000000002,11762.12789,352.389969,255,1401187145,2664117129,255,0.10494300000000001,0.056103999999999994,0.048839,96,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
48436,48437,0.193402,tcp,http,FIN,10,6,788,268,77.558657,254,252,29368.878910000003,9265.673828,2,1,20.533333,35.353,1210.721978,58.255715,255,2822053859,1876985991,255,0.031516,0.016634,0.014882,79,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
48088,48089,1.515474,ospf,-,INT,42,0,1890,0,27.054242,254,0,9739.527344,0.0,0,0,36.962781,0.0,49.152195,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Exploits,1
21182,21183,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,16,16,6,51,0,0,0,16,51,0,Generic,1
11535,11536,1.1e-05,sun-nd,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,DoS,1
33654,33655,0.015975,tcp,-,FIN,46,48,2854,30622,5821.5961210000005,31,29,1398184.625,15015962.0,7,17,0.347844,0.327383,0.0,19.277883,255,416365556,426841411,255,0.000692,0.000585,0.00010700000000000001,62,638,0,0,8,0,3,1,1,2,0,0,0,7,3,0,Normal,0
77173,77174,0.935016,tcp,-,FIN,20,10,6114,556,31.015513000000002,254,252,49701.82422,4286.557617,6,3,47.990474,93.078664,3031.986963,139.73165600000002,255,3644035959,2589827052,255,0.151634,0.0973,0.054334,306,56,0,0,6,1,1,1,1,6,0,0,0,1,5,0,Normal,0
17158,17159,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,16,16,16,38,0,0,0,16,38,0,Generic,1
81856,81857,1.191602,tcp,-,FIN,12,10,1036,808,17.623334,254,252,6377.96875,4887.538086,3,2,108.32745200000001,122.603445,6371.201959,212.27145299999998,255,2815125277,3742400574,255,0.138879,0.067313,0.07156599999999999,86,81,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Normal,0
81984,81985,0.438039,tcp,-,FIN,10,6,534,268,34.243526,254,252,8784.605469,4090.959961,2,1,47.401444,69.487797,2505.941852,108.67478899999999,255,1936617875,1190736602,255,0.182274,0.09059400000000001,0.09168,53,45,0,0,3,1,2,1,1,3,0,0,0,1,3,0,Normal,0
52469,52470,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,5,4,4,4,0,0,0,4,11,0,Generic,1
499,500,0.225991,tcp,http,FIN,10,8,1170,966,75.224236,254,252,37275.82031,29948.0957,2,2,25.110111,30.414857,1362.0400710000001,53.578387,255,709846722,2818662235,255,0.05399400000000001,0.007956,0.046038,117,121,1,78,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
9905,9906,0.70163,tcp,http,FIN,10,8,812,1130,24.229295,62,252,8334.876953,11276.59863,2,2,77.857,89.626289,4375.783021,131.08100000000002,255,1005118114,1558648751,255,0.133784,0.074242,0.059542,81,141,1,0,4,1,2,2,1,1,0,0,1,3,2,0,Exploits,1
11871,11872,0.702212,tcp,smtp,FIN,20,20,2762,1860,55.538785,62,252,29894.10742,20130.67383,7,8,36.958526,36.189895,1890.139361,44.349375,255,591561123,1058515107,255,0.024848,0.011463,0.013385,138,93,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Exploits,1
48850,48851,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,5,4,4,4,0,0,0,4,10,0,Analysis,1
68748,68749,3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,5,1,1,10,0,0,0,5,10,0,Normal,0
7865,7866,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Reconnaissance,1
44913,44914,1.813118,tcp,http,FIN,18,62,1182,75869,43.571351,62,252,4928.526367,329359.7188,2,29,106.654,28.298852,5267.680323,3704.2632710000003,255,2980375226,2104003983,255,0.228029,0.086035,0.141994,66,1224,1,36419,1,1,1,1,1,1,0,0,1,3,1,0,Exploits,1
64087,64088,1.147956,tcp,-,FIN,14,32,1328,33456,39.200108,62,252,8599.632812,225869.2813,3,13,88.30431,34.613678,5716.672415999999,3404.4456979999995,255,1718672812,2112494062,255,0.129674,0.043822,0.085852,95,1046,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
77497,77498,1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,36,2,13,13,1,35,0,0,0,13,35,0,Normal,0
37477,37478,0.001093,udp,dns,CON,2,2,146,178,2744.739106,31,29,534309.1875,651418.0625,0,0,0.01,0.011000000000000001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,1,2,1,1,0,0,0,10,1,0,Normal,0
77759,77760,0.182597,tcp,-,FIN,10,6,1612,268,82.14811999999999,254,252,63571.69141,9813.961914,2,1,19.473889,31.9244,1049.860146,53.505858999999994,255,3695474995,1970077807,255,0.044205,0.022966999999999998,0.021238,161,45,0,0,12,1,2,2,1,12,0,0,0,2,12,0,Normal,0
49976,49977,7.000000000000001e-06,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,16,2,5,4,4,5,0,0,0,9,16,0,Fuzzers,1
23505,23506,0.001117,udp,-,CON,2,2,146,178,2685.7654260000004,31,29,522829.0,637421.6875,0,0,0.011000000000000001,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,11,0,2,1,1,1,0,0,0,1,11,0,Normal,0
44230,44231,0.420918,tcp,http,FIN,14,40,1478,48886,125.91526499999999,62,252,26095.3457,905905.6875,2,18,32.378308000000004,9.008128,1642.477638,1044.5960699999998,255,3588137920,4132103729,255,0.117376,0.069248,0.048128,106,1222,1,23260,2,1,1,2,1,1,0,0,1,2,1,0,Generic,1
50284,50285,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,2,2,2,2,0,0,0,3,11,0,Backdoor,1
80794,80795,0.9684280000000001,tcp,http,FIN,10,10,818,1156,19.619424,62,252,6088.217285,8599.50293,2,2,107.60311100000001,96.402,7566.216223,151.078344,255,670384799,140603873,255,0.12304100000000001,0.068011,0.055029999999999996,82,116,1,128,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
77557,77558,1.2e-05,udp,-,INT,2,0,1064,0,83333.33039,254,0,354666656.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,10,10,1,35,0,0,0,10,35,0,Normal,0
74230,74231,1.356259,tcp,http,FIN,10,10,824,1266,14.009124,62,252,4376.745117,6724.379395,2,2,150.69544399999998,146.248891,8901.800156,260.557094,255,3295535298,2160943185,255,0.09197000000000001,0.039291,0.052679,82,127,1,188,1,1,1,1,1,1,0,0,1,1,1,0,Normal,0
67638,67639,1.563358,tcp,-,FIN,10,8,524,354,10.874029,254,252,2415.313721,1586.328979,2,1,168.232,206.264422,9783.598317,314.029719,255,1151372119,2044808191,255,0.237301,0.119501,0.1178,52,44,0,0,2,1,1,1,1,1,0,0,0,2,2,0,Normal,0
58800,58801,3.5e-05,fc,-,INT,2,0,200,0,28571.42781,254,0,22857142.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,6,6,6,0,0,0,6,12,0,Exploits,1
12118,12119,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,30,30,14,34,0,0,0,30,34,0,Generic,1
2470,2471,8e-06,udp,-,INT,2,0,1064,0,125000.0003,254,0,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,20,2,9,9,1,20,0,0,0,9,20,0,Fuzzers,1
36489,36490,0.39593,tcp,-,FIN,16,18,1540,1644,83.34806800000001,31,29,29176.875,31379.285160000003,4,4,26.373934000000002,23.261646,1537.684594,45.435272999999995,255,3408532918,3441206978,255,0.000608,0.000472,0.000136,96,91,0,0,8,0,8,5,1,5,0,0,0,7,10,0,Normal,0
81261,81262,0.818418,tcp,-,FIN,14,10,774,556,28.102998,254,252,7028.193359000001,4897.25293,4,3,62.955231000000005,79.02244499999999,3061.931184,110.325477,255,1586775750,2216221663,255,0.160455,0.086198,0.074257,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
13743,13744,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,38,38,25,38,0,0,0,38,38,0,Generic,1
7078,7079,8e-06,iatp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,8,5,0,Reconnaissance,1
29179,29180,0.10518,tcp,-,FIN,92,164,5696,192828,2424.415225,31,29,428598.5938,14577144.0,10,71,1.152121,0.6423800000000001,63.958353,38.530809000000005,255,1152478130,3301491726,255,0.000601,0.000469,0.000132,62,1176,0,0,14,0,9,6,1,6,0,0,0,12,9,0,Normal,0
28173,28174,0.016888999999999998,tcp,-,FIN,44,46,2766,24004,5269.702076,31,29,1280833.625,11123453.0,7,16,0.384837,0.36302199999999996,0.0,22.793117000000002,255,3250770661,1111747628,255,0.000684,0.000549,0.000135,63,522,0,0,18,0,3,1,1,2,0,0,0,7,4,0,Normal,0
31175,31176,0.285873,tcp,-,FIN,24,26,3984,2872,171.404787,31,29,106844.6484,77293.0625,7,7,12.414913,11.416039999999999,766.883195,20.228928,255,3751860461,1605455642,255,0.000595,0.00046699999999999997,0.000128,166,110,0,0,3,0,5,1,1,2,0,0,0,4,3,0,Normal,0
1872,1873,1.198979,tcp,http,FIN,18,58,1124,69125,62.55322099999999,62,252,7086.028809,453279.0,2,27,70.528176,18.916158,3436.614497,2127.384648,255,725866304,245408697,255,0.23669600000000002,0.09682400000000001,0.139872,62,1192,1,33161,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
